,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance
11956,3,44,1,44620.53753066101,3496.544941684141,0,4,11,1,3,10.988879058038126,1.5810987000779504,1.0033362825885623,1,286.9728866536181,32.889479339963714,312,0,50.73182385051952,226.16057128049397,352.72873624148167
1019,1,-500,4,94529.82,8153.485,3,5,10,-100,26,2128.0,13.32,8.0,2,731.94,32.21196822,323,2,0.0,890.2003855,215.1481145
9518,5,14,4,16697.83,1662.485833,10,8,19,7,32,19.0,16.88,8.0,2,2514.35,37.01296406,139,2,67.60115189,109.8905481,258.7568833
8667,6,45,4,8566994.0,11708.29333,0,5,12,3,13,10.0,8.45,0.0,1,462.69,37.26894359,246,1,308.4094298,160.2384176,942.1814859
2810,7,45,7,90371.01,7611.9175,3,4,3,4,2,7.0,7.26,8.0,1,967.84,34.01240183,302,1,254.7579659,732.3211011,54.11268308
10739,4,37,4,15505.753519693486,1447.6390168470916,3,5,8,3,11,9.458689588175993,14.933049238454675,2.0,1,51.65530039031217,38.250674847846525,366,0,26.761869966350474,43.34323543099681,328.1915565510817
1651,0,31,2,45243.21,3855.2675,7,7,21,3,57,24.0,0.9,6.0,0,2482.56,34.04873024,160,2,89.29681596,124.7428719,431.4870622
11973,3,36,5,16654.397004944563,1605.8676487869966,5,3,9,3,8,6.930907033744351,11.178278835879297,4.206868229720967,1,103.11382324478886,35.05781544936583,256,1,41.345494890594246,82.47396310225777,316.7673069148133
1169,5,55,7,120644.88,10043.74,4,6,7,4,6,7.0,10.49,1.0,1,1437.99,36.71493231,217,1,257.8997926,522.4594794,514.014728
9398,1,46,11,31029.7,2519.808333,6,7,4,4,26,11.0,10.74,4.0,1,1157.08,30.29773652,237,1,96.46996501,77.97925552,337.5316128
6256,1,19,0,177696.92,15090.07667,5,5,9,1,13,8.0,11.5,7.0,1,1182.91,30.29266351,312,1,74.7325903,905.7329561,788.5421203
5469,6,37,9,18718.52,1784.876667,6,9,16,9,61,15.0,22.73,12.0,0,4432.96,38.64067366,135,2,126.4914892,68.32509266,233.6710848
10866,5,25,1,68380.25540030675,5894.66368612597,5,3,6,4,11,16.406495028097027,14.04308859315957,6.443897016858215,1,453.18353351150483,29.783022988221592,219,1,153.74825381334054,179.28735287769177,516.4307619696947
867,0,31,8,17091.96,1182.33,10,8,23,5,24,20.0,3.38,8.0,0,4047.31,29.0881938,97,2,54.85794586,86.42915878,266.9458954
5093,0,29,1,37580.34,2836.695,5,2,7,4,4,12.0,8.88,2.0,1,471.32,31.60854035,374,0,93.474333,72.23212923,377.9630378
5433,5,37,10,31244.71,2443.725833,3,4,8,0,6,11.0,2.63,0.0,1,1203.18,37.07242812,199,1,0.0,37.86820713,446.5043762
541,6,41,9,81465.64,6699.803333,10,6,34,7,32,23.0,1.99,10.0,0,4760.54,24.21585509,136,2,450.5851706,315.8460383,183.5491244
9324,0,15,5,80669.44,6502.453333,8,8,29,5,43,24.0,24.55,12.0,0,3461.24,27.75669171,166,2,190.429435,596.3495886,143.4663097
12248,4,29,3,18331.415,1722.617917,2,5,3,3,11,10.0,2.84,1.0,1,1012.22,37.028746248357294,351,0,37.52529099,107.05073262195701,315.95458543145304
6354,4,21,14,7830.03,775.5025,8,7,30,-100,38,21.0,0.92,10.0,0,1255.57,38.58748294,70,2,31.59359991,28.68996207,307.266688
11619,1,44,8,28877.748532841746,2504.3221696312635,4,5,11,3,10,8.59484737950191,9.473232712685837,3.189694759003819,1,603.4125462886999,25.84437789693741,277,1,58.34887879871394,153.52276635472884,316.6636242496454
3390,3,44,14,82934.76,6611.23,7,9,20,6,67,22.0,4.11,8.0,0,3519.93,37.2943284,136,2,266.155814,126.0891311,528.8780549
10008,5,32,4,14285.057428408078,1411.8754344238969,4,6,10,3,19,12.810334354433557,2.012014587323956,5.1494224945156155,1,190.35344798102906,34.99294320856074,253,1,28.14320843008571,58.19985263489746,309.09736988546064
12367,1,56,7,99166.77,8305.8975,1,7,7,0,15,7.8281705396423416,7.92,3.0,1,1115.36,41.18658059406798,324,1,0.0,332.34284752301494,758.246902476985
3959,2,15,14,10062.82,696.5683333,10,7,18,5,34,8.0,18.18,11.0,2,2089.58,32.2057517,101,2,23.83120524,55.57204623,280.2535819
6643,3,18,6,86015.16,6997.93,4,5,3,-100,8,4.0,10.35,2.0,1,1283.47,26.74680777,331,1,119.129004,102.7888518,717.8751441
6841,5,50,5,77020.76,6156.396667,0,3,10,2,15,10.0,8.76,1.0,1,380.09,36.30085065,382,1,92.21433911,610.732194,192.6931336
10309,4,31,2,125313.49368660079,10514.764148741655,7,2,18,1,18,11.832126281476194,7.8376892606415876,3.7761683753015913,1,1361.705481119185,40.51102359893764,145,0,131.34591050276913,130.5012282975079,1030.1888551328366
3586,5,19,3,23489.78,2221.481667,7,5,12,4,16,15.0,6.54,0.0,2,530.44,23.92778015,302,1,49.04865314,264.9617318,198.1377817
10053,3,24,12,84522.2104635052,7152.6719891376515,0,3,3,0,4,5.30126526076,5.530890122527998,3.0962042177199987,1,177.33042617056617,35.16985484552028,294,1,23.410516302937484,221.47664734969015,724.3547300640134
2563,5,33,7,14184.935,1038.077917,5,5,6,3,12,5.0,6.66,4.0,1,849.98,28.03094635,255,1,26.37107576,99.50646948,267.9302464
5036,7,19,9,18282.34,1769.528333,1786,10,34,6,9,16.0,23.0,12.0,2,1310.97,31.81977974,102,2,85.69683656,207.2534462,174.0025505
1080,7,39,6,47888.94,4197.745,4,4,27,4,9,16.0,8.84,8.0,2,1835.98,32.63901531,171,0,150.783745,94.77230377,414.2184512
5891,1,52,12,80362.35,6908.8625,5,5,16,4,22,11.0,1.16,6.0,2,60.04,40.46171193,344,2,166.4117819,273.0731424,501.4013257
4966,1,26,6,27865.26,2606.105,4,3,6,1,22,18.0,19.05,5.0,2,635.59,25.68737505,371,2,17.69844332,117.0336581,415.8783985
2023,7,45,1,17077.4,1583.116667,9,10,29,5,61,26.0,2.6,10.0,0,2577.55,27.37295338,181,2,64.17188713,60.15539648,323.9843831
11798,4,34,7,57799.038279946,4861.951214932492,2,4,8,-43,7,4.3535893000296175,5.985582658959424,2.5441986625037023,1,1171.5107612526854,34.663603117095086,354,1,68.01863465122057,217.0584283584737,462.00203171539687
7909,6,39,11,29220.83,2624.069167,2,2,12,4,3,7.0,0.6,2.0,1,1051.51,36.48553793,337,1,84.69565055,146.7360572,320.9752089
10856,4,32,7,121399.19565985733,10021.501298334999,2,7,1,1,7,6.425975075463479,5.301507039241009,1.0,1,1095.425202609497,32.28387433580646,189,1,93.42165624337542,161.51870323413942,990.8869485002392
7321,0,34,10,43436.27,3487.689167,0,1,5,2,11,1.0,13.19,2.0,1,63.92,38.13470236,206,1,58.41158774,75.12329192,465.234037
226,4,-500,3,10389.575,567.7979167,9,10,26,5,41,16.0,26.22,15.0,0,3848.3,28.95774952,169,2,33.49243443,12.60430621,260.683051
1013,4,16,6,8264.75,595.7291667,7,10,26,-100,43,18.0,1.35,6.0,0,2534.19,30.384261,181,2,27.4585469,0.0,267.5162576
1929,6,22,7,37116.66,2955.055,3,7,32,5,21,21.0,12.54,8.0,2,1353.06,26.97424257,69,2,123.2410515,205.8237058,256.4407427
10430,2,-328,1,35196.61787706234,2914.5500669058715,4,4,5,-29,4,8.270347181044468,2.174490608323009,3.682413204738883,1,849.6958565654593,28.795895768860074,355,1,77.44965135091931,203.2826211716374,280.722734165327
5251,4,55,9,85954.42,7366.868333,0,7,5,3,10,9.0,3.66,3.0,1,791.46,34.44691559,368,1,128.5552334,446.4365088,431.6950911
9596,4,44,0,82489.92,7055.16,9,9,25,3,46,15.0,11.33,11.0,2,1816.7,33.63195733,128,2,199.5546872,148.9763851,596.9849278
2179,2,32,13,16590.27,1204.5225,8,6,22,7,25,24.0,1.59,7.0,0,2547.85,26.39152729,189,2,52.68073754,142.329523,215.4419895
697,4,54,14,15617.35,1579.445833,0,2,1,3,3,0.0,0.57,2.0,1,258.68,22.6975318,295,0,26.45046765,147.0471038,274.4470119
1124,2,54,3,146746.12,12277.84333,2,4,6,3,9,4.0,3.56,2.0,1,1109.03,42.74250795,227,1,332.2500146,173.4528796,962.0814392
7378,5,42,13,32854.74,2452.895,7,10,31,5,18,16.0,27.6,8.0,0,4192.94,36.78626827,61,2,76.21535155,97.00020993,342.0739385
10206,1,28,5,73621.32812087155,5324.116689286284,7,6,17,5,27,21.596760681036706,26.5996425570747,12.0,0,3259.6961773465937,34.293174999666356,38,2,815.573213365004,87.79674100470513,554.1794459064192
5110,0,17,1,108884.76,8805.73,8,4,16,6,26,8.0,7.48,7.0,2,769.81,38.73979776,66,2,352.3227907,83.32706373,684.9231455
7902,3,49,5,97637.4,8159.45,3,6,3,1,21,14.0,10.15,1.0,1,82.11,30.55695063,304,1,48.95227219,127.1119696,879.8807582
1778,5,51,13,35991.91,2920.325833,3,4,3,3,9,5.0,5.84,3.0,1,792.73,36.39880706,202,1,60.50607216,199.7244669,291.8020443
12214,5,25,3,14647.795893979852,1123.4217533081808,3,4,9,0,0,0.8765072711987358,5.824327557271749,0.4869484839992977,1,547.4861344850983,24.686066128908084,271,0,2.1231998913293983,46.513465308869435,314.1924585821838
2634,3,42,2,17562.41,1683.534167,7,9,31,4,32,18.0,13.94,8.0,2,2240.76,26.91107869,221,2,46.13293785,149.6610032,262.5594756
7544,1,27,3,16183.75,1393.645833,7,4,17,2,21,18.0,9.78,7.0,2,1868.92,29.32158335,172,2,24.57072948,107.255927,287.5379268
7604,0,42,13,103353.06,8527.755,3,3,6,1,4,9.0,3.11,2.0,1,1374.56,23.17084458,310,1,64.00168567,1043.873612,34.90020276
3489,0,23,4,136566.4,11633.53333,6,4,18,2,29,10.0,11.2,0.0,2,40.19,40.53193439,229,1,206.2879191,481.8382166,765.2271976
1037,7,23,11,116360.56,9738.713333,3,7,20,4,6,21.0,7.1,0.0,2,464.64,29.48337069,239,1,312.9826274,685.6859482,265.2027578
10172,0,35,2,102056.37605273,8477.720876154843,2,3,16,4,3,14.02858970084371,11.92577511957043,5.994282059831258,1,289.65529688273284,27.341812305988363,193,1,286.4410038894163,638.4145824694875,206.23077481917966
8505,3,43,13,11492225.0,3637.88,9,8,15,7,29,12.0,17.78,10.0,0,4106.9,27.0700222,149,2,166.2967047,65.61342884,381.8778665
2649,4,31,10,27592.7,2357.391667,8,7,12,4,23,19.0,4.45,4.0,2,1310.17,28.52705551,355,1,61.62016243,151.555082,302.5639222
2979,5,16,9,8830.81,530.9008333,10,5,33,9,15,17.0,5.64,14.0,0,3587.45,37.59356973,52,2,66671.0,41.20903494,249.8482797
2547,3,15,11,10320.67,779.0558333,8,8,27,4,10,19.0,15.58,11.0,2,1759.88,33.95396675,200,2,31.35390997,70.22094918,266.3307242
5132,0,15,10,32629.08,2672.09,7,5,30,7,49,22.0,9.27,7.0,0,2012.34,28.20692467,97,2,147.6795542,232.897565,156.6318808
2159,3,49,2,29745.08,2434.756667,1,4,3,0,13,9.0,7.69,2.0,1,438.28,33.92278444,326,1,0.0,106.1671498,427.3085168
9114,7,23,4,18569.39,1650.66255,10,5,18,8,29,17.0,14.43,7.0,0,3791.88,25.3807573,141,2,130.6366442,46.04512251,271.2497662
6445,2,50,10,16558.12,1217.843333,3,7,10,3,8,-1.0,7.57,1.0,1,15.43,37.36814294,230,1,35.38755485,161.5761555,214.8206229
3967,6,25,11,20623.16,1592.596667,6,8,20,9,25,22.0,2.41,11.0,0,4973.64,22.96354168,151,2,108.9806635,97.68250873,212.5964945
1428,6,30,12,135200.12,11437.67667,3,5,1,0,13,6.0,-4.22,2.0,1,861.39,38.50015028,253,1,0.0,231.404437,1152.36323
10466,4,46,7,118227.5780340613,10058.967902955314,1,1,8,2,7,3.512702507674035,9.991358250049515,5.215243009208842,1,1430.8861708822656,39.38175591659491,365,0,185.5358503670525,99.23354591503433,961.1273941787655
2520,7,56,7,99166.77,8305.8975,1,7,7,0,12,7.0,7.92,3.0,1,1115.36,36.36307389,327,1,0.0,1034.91974,85.67000995
8033,2,56,1,35940.94,2718.078333,5,3,11,1,6,8.0,10.86,0.0,1,237.26,25.79518604,360,1,17.84299552,50.77497982,463.189858
10741,3,34,4,17239.176272373214,1300.2420451905248,8,3,5,1,14,18.20565213371964,5.527270126330508,0.0,1,912.3406095316882,23.44264695720996,376,0,14.463488335003825,43.271314320984196,336.7752715410083
12290,0,45,2,147565.95983550648,12544.32465027688,0,1,2,1,5,2.0,0.784995528803439,6.188696117722872,1,186.72986417635587,45.16827771950995,235,1,155.00079487711196,172.3943477908071,1168.3894952374626
448,6,-500,3,15167.62,1471.968333,4,5,3,-100,4,4.0,8.36,3.0,1,847.03,35.38583669,327,1,9.930809054,13.29077355,363.9752507
12398,5,32,2,121640.01864315062,10082.668222512195,0,4,9,1,10,-1.374466015270774,7.062857082386012,1.0,1,1258.9920272352242,34.021252363632804,225,1,148.11497080521212,367.71377200055554,755.9359433235734
9476,6,25,13,97566.81,8327.5675,0,3,6,3,3,4.0,3.68,0.0,1,523.21,24.36376647,299,1,203.4421695,330.0920487,569.2225319
5995,4,32,0,30348.01,2572.000833,1,6,12,3,7,4.0,2.87,0.0,1,645.25,35.7205696,236,1,67.81742449,93.27876154,356.1038973
12017,2,29,5,36863.76585210263,3059.5568423130276,6,6,4,3,12,15.30208165989395,5.491701253898112,3.7673605532979835,1,130.79687751015908,37.09776717662053,290,1,88.98533048426961,233.83691537348273,260.66815941493803
3727,3,30,7,86885.43,7471.4525,3,6,10,4,10,4.0,10.35,1.0,1,1074.81,38.69735049,277,1,244.7157731,146.5365981,595.8928788
7353,2,32,2,28452.8,2267.066667,10,8,21,5,58,20.0,8.18,11.0,0,1909.79,26.38637153,216,2,106.5841424,213.0384819,187.0840424
8553,7,49,11,29365.12,2524.093333,5,5,12,1,11,11.0,7.04,4.0,1,463.57,25.78871666,313,1,21.52158419,284.2691854,236.6185637
6279,1,14,8,46744.62,4111.385,7,9,27,2,18,7.0,14.45,9.0,2,2009.75,39.89403221,239,2,77.75856143,52.79400043,530.5859381
11117,4,39,3,94505.03239645333,8145.123846840735,2,4,9,0,20,13.665131939873643,12.57525343427898,7.59815832784837,1,735.2592122119725,30.291696700563264,315,1,8.107058489974458,292.34052973850066,792.725324215093
7295,4,50,13,36372.21,3269.0175,5,4,5,4,9,8.0,11.78,5.0,1,1455.94,41.23372043,320,1,105.7973738,157.6507373,353.453639
9496,1,47,14,18444.925,1497.077083,1,3,7,0,9,2.0,12.96,4.0,1,1219.01,23.98339625,372,1,0.0,95.36436945,344.3433389
6251,7,39,13,31122.32,2299.526667,0,3,6,3,4,6.0,8.72,0.0,1,701.97,24.66318326,377,1,56.10548709,90.62201043,333.2251691
5926,2,24,14,78867.52,6779.293333,8,7,33,4,40,19.0,19.1,10.0,0,1803.18,36.89598401,66,2,144.7774683,810.4086267,12.74323836
2460,6,30,8,21487.835,1602.652917,1,2,6,3,12,10.0,2.93,3.0,1,425.9,39.60141973,301,1,41.00638371,72.42518868,336.8337193
22,3,45,9,34081.78,3076.148333,6,6,30,8,60,18.0,24.91,7.0,0,2612.33,35.076034,89,2,226.7818043,27.30985807,293.5231709
2066,7,46,1,8744.865,693.73875,10,5,15,5,58,18.0,15.31,13.0,0,3592.75,34.42318413,78,0,27.76584096,31.50888226,300.0991518
1653,7,28,8,28431.46,2378.288333,7,5,18,5,30,22.0,2.64,13.0,0,2152.83,40.55594987,105,2,111.2270292,153.6621238,252.9396803
8894,7,32,4,9211.98,769.665,7,6,23,7,17,17.0,1.11,9.0,0,1881.18,25.87092734,116,2,27.28395086,30.12369742,309.5588517
8706,6,51,5,128515.52,10879.62667,1061,4,5,1,25,9.0,1.24,2.0,1,721.91,39.73969052,364,0,96.77814029,206.3144031,1044.870123
1376,1,26,3,163380.76,13446.06333,3,3,10,2,5,-1.0,3.91,7.0,1,340.43,33.05683094,250,0,198.6325661,617.5997356,808.3740316
1724,0,19,11,85554.03,7185.5025,4,2,3,-100,12,7.0,6.43,3.0,1,1095.73,31.36024474,238,1,0.0,303.6646866,684.8855634
3754,3,26,13,13940318.0,1105.126667,10,5,3054,9,53,15.0,20.83,11.0,0,3779.95,37.62112185,149,2,117.1562033,67.80650797,215.5499554
8652,1,38,2,123936.16,10558.01333,4,3,18,0,13,15.0,8.46,3.0,2,738.13,39.53823408,360,0,0.0,1060.434004,275.3673297
4183,7,40,8,43826.51,3584.209167,2,6,12,4,3,2.0,11.9,4.0,1,482.57,25.91070744,251,1,130.4424952,125.1794514,352.7989701
4082,6,52,3,81223.36,6859.613333,3,7,8,0,11,5.0,8.78,4.0,1,121.02,35.33567536,238,1,0.0,232.4346736,703.5266597
9678,1,24,8,105449.34,8574.450323,2,4,3,3,10,3.0,9.04,8.0,1,427.68,29.09229902,328,1,595.3609383,232.0562554,751.8219835
8474,4,15,8,42450.3,3382.525,6,5,20,9,15,23.0,23.85,7.0,0,4653.37,36.8765736,68,2,165.1651252,45.84497625,377.2423985
6579,0,15,5,31786.98,2944.915,9,6,31,4,27,14.0,18.45,9.0,2,2029.21,37.05271803,91,2,105.0869894,384.7885591,94.6159515
4558,0,49,11,16518.585,1563.54875,1,5,9,4,4,10.0,11.67,6.0,1,272.0,33.57913826,358,1,47.62333141,19.73392456,328.997619
3537,1,27,12,28027.52,2046.626667,6,6,19,5,32,17.0,9.18,9.0,0,1438.18,29.15784511,177,2,58.8824746,101.7190075,334.0611846
7003,1,32,6,33470.43,2744.2025,7,5,10,1,6,13.0,15.22,8.0,2,1318.49,26.58774236,312,2,6535.0,46.66503749,451.6671382
9560,7,25,1,44248.14,3654.345,9,7,31,6,38,17.0,0.84,7.0,0,1857.47,32.34885552,135,2,210.7338297,180.4910291,234.2096412
11790,4,32,5,175373.5878847079,14665.634104428114,3,5,11,2,11,7.166504784625113,8.074830023856368,3.8334952153748865,1,859.5787348467115,33.13528835684271,328,1,245.74626477379786,487.0680850059236,992.0840128585137
10236,0,36,2,33709.641008049446,2944.812903396555,2,4,7,2,4,10.637995136411655,3.605459983788039,0.0,1,487.868583842703,32.19958580405079,280,1,57.605173916683796,324.40030522137266,202.47581116159907
8789,6,31,14,14780.71,1224.725833,9,8,16,7,26,19.0,2.76,10.0,0,1811.96,27.1557794,76,2,67.78733815,82.37201183,262.3132334
646,4,35,5,58955.56,4686.963333,4,6,34,6,28,14.0,19.06,10.0,2,2270.02,29.20793194,219,2,160.5393002,42.72900887,505.4280243
6381,7,26,11,77856.36,6260.16393,10,6,22,8,56,20.0,17.78,10.0,0,3718.62,40.32035481,50,2,755.420518,85.57222678,424.1763256
7527,1,42,2,18263.99,1722.999167,8,5,19,-100,53,22.0,16.34,10.0,0,3232.0,35.40264579,26,0,76.67337711,56.71566615,288.9108734
12073,2,29,2,33136.35,2681.3625,0,3,12,-74,3,0.2473627003278993,3.0926372996721003,340.8500095497314,1,4.64,35.168150976718024,399,1,31.92363404,234.6756693227671,271.5369466772329
7165,4,32,1,76769.58,6203.465,3,5,7,3,19,6.0,11.49,3.0,1,19.43,28.17560934,272,1,190.5538525,95.54903352,574.243614
9934,0,33,9,16540.95,1106.4125,8,4,9,4,8,16.0,4.3,0.0,1,794.61,34.46765728,310,0,53.65909569,19.94845426,287.0337
7697,3,18,5,15993.33,1544.7775,5,5,25,5,7,8.0,18.41,10.0,2,2447.8,28.8960025,239,0,43.57508045,10.68254006,340.2201295
11707,3,26,5,74719.37566095663,6020.16075653588,2,1,5130,2,9,10.487863564168117,9.19861623475243,2.995145425667247,1,203.27221079222892,34.33273887036541,382,1,116.72731911471436,151.23783637830496,579.0266473390991
4875,4,40,0,53320.08,4387.34,8,7,2,2,21,14.0,3.54,3.0,1,592.65,29.86798694,241,1,45.78996249,39.16524755,593.77879
10691,4,18,14,176295.0,14960.25,5,2,9,2,9,9.816929051156169,1.32,1.0,1,44.91,42.39321970787863,213,1,158.3737327,386.46712192605867,1208.6487127393377
5341,2,43,1,41702.9,3249.241667,7,8,27,6,42,21.0,6.31,8.0,0,2334.29,32.27581305,95,2,145.6395523,51.73299377,377.5516206
10618,1,37,4,128517.59060349065,10539.002311413078,1,3,10,-1,2,5.037712536416356,8.429307527768328,7.886862390750931,1,1423.9199540809295,39.182665624742945,263,1,8.085229705349661,713.0480255608327,592.9555385579615
7031,6,35,4,144388.36,11754.36333,3,2,11,0,13,9.0,7.47,8.0,1,704.41,35.48324321,291,1,0.0,358.1774893,1067.258844
2160,0,30,0,83037.36,6663.78,8,698,19,6,21,18.0,7.46,9.0,2,1446.74,36.20745468,107,2,263.27024,623.5696121,59.53814792
685,2,19,2,7908.935,644.0779167,9,5,32,3,34,16.0,5.73,7.0,0,1840.31,30.27558379,167,2,18.17850647,82.47557522,253.75371
2461,3,28,6,34798.03,3190.835833,0,5,12,1,7,12.0,8.72,1.0,1,1214.29,35.87989194,373,1,24.33806067,53.19218994,491.5533327
7128,7,46,1,43967.59,3867.965833,4,4,12,4,15,11.0,5.39,3.0,1,69.61,37.20153305,317,1,138.9375134,67.47508309,430.3839868
6267,6,15,5,58518.0,4792.5,10,10,33,4,50,21.0,15.56,9.0,0,2006.6,29.02410085,101,0,188.4010771,252.6234773,298.2254456
4941,7,46,8,56830.82,4618.901667,3,7,5,3,14,12.0,3.03,4.0,1,140.59,21.974347,341,1,92.50592257,433.3029533,226.0812908
5946,7,33,5,152078.0,12435.16667,0,3,6,0,8,12.0,-2.36,0.0,1,316.26,43.71968751,313,1,0.0,101.6879863,1381.82868
4583,5,23,8,32720.38,2977.698333,10,9,24,4,33,19.0,6.77,6.0,0,2276.35,30.48282474,82,2,75.89867167,54.49917296,427.3719887
5784,0,50,7,6090956.0,3271.84,5,6,3,4,15,3.0,7.79,5.0,1,613.91,35.50953076,247,1,108.8026255,140.4592843,367.9220902
7569,2,54,0,14566.335,1105.86125,4,5,7,3,18,14.0,6.22,3.0,1,765.44,27.19356772,364,1,19.08233456,105.2182339,276.2855565
10601,1,27,8,62325.9,5173.814688739656,3,7,9,-100,7,9.0,12.373422857967705,4.0,1,1302.86,31.24122247402518,287,0,316.2076527336326,67.29588557255146,501.48927273838007
521,0,-500,9,15881.58,1169.465,8,6,34,1181,37,20.0,23.27,15.0,0,3614.38,31.20311462,74,2,67.15145011,46.36259489,273.432455
8714,3,31,3,14292.96,1096.08,8,7,23,9,55,21.0,4.78,9.0,0,1975.27,21.8624774,92,2,78.22962898,146.7394673,174.6389037
11108,0,37,9,60385.954217406055,4778.896620508304,5,3,3,2,13,16.98213583956222,3.495833784947563,1.0,1,634.658038872197,34.338280556640605,222,1,89.64250775100031,413.1354314619592,263.2773008350218
3983,3,31,8,63675.84,5296.32,10,9,24,8,16,23.0,16.09,10.0,0,3841.48,23.4596103,83,2,1698.0,325.342115,232.0945819
11906,0,22,10,134499.84,11019.32,0,4,4,3,14,7.452544860006372,11.09,4.0,1,115.08,26.746371147023343,375,0,230.6434322,623.3177746012573,512.4962417988064
10764,6,37,6,99770.30428506035,8551.320620147984,3,2,10,1,11,6.243408292288326,2.2343611852777263,3.0811360974294417,1,746.8330112722201,33.54059389111433,294,0,109.50231889137177,360.3027733144907,646.1383307998793
780,5,41,12,178969.48,14647.12333,0,5,1,4,4,7.0,2.87,9.0,1,667.15,31.92449308,258,1,554.1672741,497.6709771,692.8740821
10223,2,34,5,48153.671193161266,4234.627542541172,5,4,3,-84,22,13.23567797778659,4.385634445040655,2.617838988893295,1,1048.5230229950266,37.82367714157986,203,1,11.439257039027067,117.13543610099497,546.4326586125068
5607,4,19,3,37404.67,3344.055833,0,5,1,1,14,11.0,3.09,6.0,1,1292.8,30.894771,398,1,25.52060507,148.1430231,430.7419552
5978,7,25,13,34898.9,2787.832346,7,4,7,2,13,14.0,18.48,8.0,2,198.75,25.12700076,251,0,325.153632,88.52896098,436.7508943
8843,1,51,4,22330.07,1755.839167,1,6,12,1,7,3.0,11.93,4.0,1,470.36,24.08430399,237,1,11.70956163,164.3403601,269.5339949
3747,3,28,14,20677.0,1843.083333,3,5,20,5,29,19.0,18.3,4.0,2,2374.04,36.97546598,225,2,53.35272172,156.4158819,244.5397297
2196,5,36,0,19879.05,1464.5875,4,4,12,0,25,14.0,11.03,4.0,2,1013.71,24.72913361,228,1,0.0,57.67115273,378.7875973
8561,2,19,2,41654.62,3512.218333,10,10,25,7,18,20.0,1.32,9.0,0,2097.37,34.49140152,147,2,138.7064328,61.07921844,401.4361821
12306,3,52,8,21940.817301111365,1807.8021109931726,2,4,3,0,2,5.424406571359918,7.555502716362268,3.0,1,231.2592371150898,31.188776123292108,309,1,9.901151544449545,99.98531510329853,330.89374447034885
4285,7,51,2,111059.94,9154.995,5,7,2,0,31,10.0,0.53,0.0,1,418.69,37.03991424,366,1,0.0,390.5756529,804.9238471
8569,3,36,11,10025.2,1089.433333,10,10,21,7,23,14.0,16.88,12.0,2,1409.58,36.61446866,183,2,41.43157634,141.3578697,216.1538873
9832,5,45,5,31896.42,2417.035,3,5,4,1,10,7.0,5.91,8.0,1,1177.43,37.88903344,308,0,22.79977776,117.4738823,371.4298399
9805,4,26,2,17174.67,1225.781553,6,7,19,0,20,9.0,2.95,6.0,2,891.74,27.81760362,212,1,123.4409472,84.98062185,319.9416282
6979,1,24,5,52561.62,4572.135,8,8,32,2,30,18.0,11.63,9.0,2,1312.29,29.16209732,188,2,48.93527189,128.3660255,549.9122026
