ID,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score
89638,June,31,Scientist,41442.4,3160.533333,3,1,5,4,6,,9.54,3,Good,419.05,39.84580316,298,No,125.404285,81.7767752,358.8722731,Good
89639,July,31,Scientist,41442.4,3160.533333,3,1,5,4,8,6,9.54,3,Good,419.05,36.88336647,299,No,125.404285,46.89652237,393.752526,Good
89641,January,46,Accountant,35751.93,,5,5,10,-100,1,2,7.54,0,Good,380.52,37.47699735,359,No,0,,477.4641981,Good
89642,February,46,Accountant,35751.93,3133.3275,5,5,10,0,-1,5,3.54,0,Good,380.52,23.84897385,360,No,0,41.77510369,521.5576463,Good
89648,August,47,Accountant,35751.93,3133.3275,5,5,262,0,1,-1,7.54,0,Good,380.52,35.91894473,366,No,0,49.43186057,513.9008894,Good
89650,February,15,Media_Manager,7448.78,795.7316667,3,7,16,2,19,17,12.81,,Standard,1362.72,30.27999518,238,Yes,8.593567256,68.1504433,282.8291561,Poor
89651,March,15,_______,7448.78,795.7316667,3,7,16,2,19,17,12.81,12,Standard,1362.72,40.25122584,239,NM,8.593567256,47.57837024,303.4012292,Poor
89657,January,37,Developer,39706.44,3387.87,10,8,30,8,34,18,29.21,6,Bad,4577.54,36.72024993,81,Yes,255.7272048,48.78562115,284.274174,Poor
89658,February,37,Developer,39706.44,3387.87,10,8,30,8,34,,29.21,6,Bad,4577.54,23.47457849,82,NM,255.7272048,83.90885527,249.1509399,Poor
89659,March,37,Developer,39706.44,3387.87,10,8,30,8,34,17,29.21,6,Bad,4577.54,26.18189826,83,Yes,255.7272048,214.2489815,158.8108137,Poor
89664,August,37,Developer,39706.44,3387.87,10,8,30,8,34,17,29.21,8,Bad,4577.54,25.44085368,88,Yes,255.7272048,142.5245961,190.5351991,Poor
89665,January,36,Mechanic,86032.17,,3,6,7,-100,6,0,3.07,1,Good,1177.47,30.56860374,370,No,135.6166405,632.2261955,241.0919141,Good
89669,May,36,Mechanic,86032.17,7189.3475,3,6,7,3,5,-2,3.07,1,Good,1177.47,27.70542758,374,No,135.6166405,66.32106652,756.997043,Good
89671,July,36,_______,86032.17,7189.3475,3,6,7,3,6,0,3.07,1,Good,1177.47,35.25701369,376,No,135.6166405,850.6487964,22.6693131,Good
89672,August,36,Mechanic,86032.17,7189.3475,3,6,7,3,6,0,3.07,1,Good,1177.47,38.83089691,377,No,135.6166405,433.0455467,430.2725628,Good
89673,January,37,Developer,7467.86,,9,10,20,2,35,11,10.84,12,Standard,1379.19,35.97755165,169,NM,12.35395766,59.26940269,274.5088063,Poor
89677,May,38,Developer,7467.86,661.3216667,9,10,2235,2,35,10,10.84,15,Standard,1379.19,27.79922823,173,Yes,12.35395766,65.23933069,278.5388783,Poor
89678,June,38,Developer,7467.86,661.3216667,9,10,20,2,35,,13.84,15,Standard,1379.19,27.58688974,174,Yes,12.35395766,61.60570771,282.1725013,Poor
89705,January,38,Entrepreneur,76519.3,6277.608333,5,7,10,4,5,5,10.43,3,Good,260.85,36.58449453,380,No,228.5434194,189.472273,459.7451409,Good
89706,February,38,Entrepreneur,76519.3,6277.608333,5,7,10,-100,3,8,7.43,3,Good,260.85,36.83670848,381,No,228.5434194,56.57858149,582.6388324,Good
89713,January,34,Engineer,70590.98,,4,4,4,2,3,1,8.19,1,Good,258.33,35.43644049,250,No,61.84529519,91.86395355,656.5489179,Good
89714,February,34,Engineer,70590.98,,4,4,4,2,3,3,10.19,1,Good,258.33,40.60412613,251,No,61.84529519,152.9957935,595.417078,Good
89717,May,34,Engineer,70590.98,5602.581667,4,4,4,2,1,3,10.19,1,Good,258.33,30.09066253,254,No,61.84529519,219.4923983,528.9204732,Good
89718,June,34,_______,70590.98,5602.581667,4,4,4,2,3,3,10.19,1,Good,258.33,27.23409569,255,No,61.84529519,294.845428,483.5674434,Good
89722,February,19,Developer,83340.98,6978.081667,2,1,6,1,15,1,11.49,4,Good,943.78,29.27316822,266,No,53.55095826,61.36106861,822.8961398,Good
89723,March,19,Developer,83340.98,6978.081667,2,1,6,1,15,,11.49,4,Good,943.78,37.06029158,267,No,53.55095826,573.5075094,360.749699,Good
89724,April,19,Developer,739493,6978.081667,2,1,6,1,20,1,11.49,4,Good,943.78,22.89972623,268,No,53.55095826,725.6926543,208.5645541,Good
89725,May,19,Developer,83340.98,6978.081667,2,1,6,1,13,1,11.49,4,Good,943.78,32.8032436,269,No,53.55095826,177.5366704,706.720538,Good
89726,June,19,_______,83340.98,6978.081667,2,1,6,1,19,3,11.49,,Good,943.78,28.24323377,270,No,53.55095826,537.8611777,396.3960307,Good
89727,July,20,Developer,83340.98,6978.081667,2,1,6,1,15,3763,11.49,9,Good,943.78,25.92248294,271,No,53.55095826,484.6557958,429.6014126,Good
89732,April,46,Writer,53052.2,4546.016667,6,5,12,2,26,9,2.57,2,Standard,434.25,24.84324348,200,No,79.60689296,177.1142171,447.8805566,Poor
89736,August,47,Writer,53052.2,4546.016667,6,5,12,2,30,9,6.57,4,Standard,434.25,28.46298818,204,No,79.60689296,538.4489418,126.545832,Poor
89745,January,8481,Journalist,15874.01,,1,3,5,0,12,6,-3.68,1,Good,1173.38,24.44388689,380,No,0,53.61017406,311.3732426,Poor
89746,February,55,Journalist,15874.01,1049.834167,1,3,5,0,13,6,2.32,1,Good,1173.38,27.09835579,381,No,0,61.07790632,323.9055103,Poor
89749,May,55,Journalist,15874.01,,1,3,5,0,8,6,2.32,3,Good,1173.38,28.02820902,384,NM,0,119.0647856,275.9186311,Poor
89752,August,55,Journalist,15874.01,1049.834167,1,3,5,0,13,6,2.32,3,Good,1173.38,31.10267784,387,No,0,141.1360802,253.8473365,Poor
89760,August,26,Musician,38480.95,2912.745833,5,3,2,0,11,3,6.81,4,Good,1208.71,30.08998617,250,No,0,203.6752511,377.5993322,Poor
89767,July,17,Accountant,8295.87,883.3225,7,9,29,8,52,24,24.94,8,Bad,3632.72,38.97882465,167,Yes,51.88009074,77.06967283,249.3824864,Poor
89779,March,37,Writer,9830.785,,10,5,31,9,25,19,4.2,8,Bad,3670.07,25.34605885,15,Yes,55.70225291,79.33327711,252.6876783,Poor
89781,May,37,Writer,9830.785,977.2320833,10,5,31,9,22,19,4.2,9,Bad,3670.07,23.2436751,17,NM,55.70225291,86.22869041,225.792265,Poor
89783,July,37,Writer,9830.785,977.2320833,10,5,31,9,22,19,4.2,,Bad,3670.07,31.34406573,19,Yes,55.70225291,83.58353206,228.4374234,Poor
89784,August,38,Writer,9830.785,977.2320833,10,5,31,9,22,19,4.2,9,Bad,3670.07,32.87106312,20,Yes,55.70225291,,225.4369196,Poor
89793,January,41,Musician,17481.785,1736.815417,4,6,5,-100,20,19,5.72,0,Good,1148.28,35.15196832,290,No,18.07981229,44.59027386,351.0114555,Good
89794,February,41,Musician,17481.785,1736.815417,931,6,5,2,18,19,5.72,0,Good,1148.28,31.24292328,291,No,18.07981229,,321.4441407,Good
89796,April,41,Musician,17481.785,1736.815417,4,6,5,-100,15,16,5.72,0,Good,1148.28,32.28297219,293,No,18.07981229,115.6117461,329.9899833,Good
89799,July,42,Musician,17481.785,1736.815417,4,6,5,2,15,19,0.72,0,Good,1148.28,24.45962312,296,NM,18.07981229,13.35307354,382.2486558,Good
89800,August,42,Musician,17481.785,1736.815417,4,6,5,2,15,19,5.72,0,Good,1148.28,37.11519154,297,No,18.07981229,77.14753889,348.4541905,Good
89812,April,22,Engineer,44320.68,3433.39,6,7,16,5,27,19,7.1,6,Bad,2760.28,30.01286143,44,Yes,137.8971703,36.19912651,409.2427032,Poor
89814,June,22,Engineer,44320.68,,6,7,16,5,27,20,2.1,6,Bad,2760.28,35.86127704,46,Yes,137.8971703,54.90306566,390.5387641,Poor
89830,June,941,Architect,43570.6,3853.883333,4,3,17,-100,25,16,13.81,6,Standard,1032.79,30.73180376,296,Yes,124.2302936,99.15187419,402.0061655,Good
89832,August,36,Architect,43570.6,3853.883333,4,3,17,4,28,15,18.81,6,Standard,1032.79,34.36107719,298,Yes,124.2302936,361.1573165,170.0007232,Good
89833,January,4894,Accountant,30807.57,,0,5,4,4,3,5,6.88,3,Good,708.2,36.22055448,317,No,88.49211489,128.0656698,343.0719653,Good
89836,April,48,Accountant,30807.57,2796.2975,0,5,4,4,7,5,4.88,3,Good,708.2,38.40714714,320,No,88.49211489,347.1724901,133.965145,Good
89837,May,49,Accountant,30807.57,2796.2975,0,5,4,4,7,8,4.88,3,Good,708.2,31.90255372,321,No,51864,96.86284828,344.2747868,Good
89839,July,49,Accountant,30807.57,2796.2975,0,5,4,4,5,5,4.88,3,Good,708.2,34.74038361,323,No,88.49211489,49.06613226,382.0715029,Good
89843,March,31,Writer,29265.3,2410.775,9,9,34,6,61,23,7.65,7,Bad,1465.62,35.46368198,232,Yes,120.1227426,45.4213268,335.5334306,Poor
89844,April,31,Writer,29265.3,,9,9,34,6,61,27,7.65,7,Bad,1465.62,24.2952699,233,Yes,120.1227426,97.38000756,273.5747498,Poor
89845,May,31,_______,29265.3,2410.775,9,9,34,6,61,23,7.65,7,Bad,1465.62,28.46126236,234,Yes,120.1227426,244.7264901,166.2282672,Poor
89846,June,32,_______,29265.3,2410.775,9,9,34,6,66,25,7.65,7,Bad,1465.62,37.77937326,235,Yes,120.1227426,142.1517043,238.803053,Poor
89848,August,32,Writer,29265.3,2410.775,9,9,34,6,65,22,3.65,7,Bad,1465.62,28.18613936,237,Yes,120.1227426,163.9131392,247.0416182,Poor
89859,March,30,Musician,30693.42,2474.785,6,9,30,8,37,,23.04,9,Bad,3844.13,35.01822331,90,Yes,22505,316.5217146,84.72237077,Poor
89861,May,30,Musician,30693.42,2474.785,6,9,30,8,38,20,23.04,9,Bad,3844.13,28.27684131,92,NM,136.2344146,203.1102844,188.133801,Poor
89862,June,30,Musician,30693.42,2474.785,6,1453,30,8,42,21,23.04,9,Bad,3844.13,29.78367948,93,Yes,136.2344146,94.71475021,266.5293351,Poor
89865,January,43,Musician,8555.805,528.98375,6,10,22,5,56,,3.85,9,Bad,2953.79,23.57034476,127,Yes,29.05021775,26.75624588,267.0919114,Poor
89871,July,44,Musician,8555.805,528.98375,6,10,22,5,56,19,3.85,9,Bad,2953.79,29.09281323,133,Yes,29.05021775,34.6744234,259.1737339,Poor
89885,May,41,Journalist,44801.72,3973.476667,0,5,6,1,14,10,4.03,5,Good,156.08,38.60037556,386,No,26721,158.8169959,466.7681389,Good
89888,August,41,Journalist,44801.72,3973.476667,0,5,6,1,14,9,4.03,5,Good,156.08,32.33518478,389,No,21.76253187,116.9182468,518.6668879,Good
89889,January,30,Accountant,29465.73,2659.4775,2,7,1,0,1,2,10.01,2,Good,1171.28,28.6006528,267,No,0,107.3124653,408.6352847,Good
89890,February,30,Accountant,29465.73,2659.4775,2,7,1,0,4,4,3.01,2,Good,1171.28,25.35160815,268,No,0,156.6874193,399.2603307,Good
89891,March,30,Accountant,29465.73,2659.4775,2,7,1,0,1,,10.01,2,Good,1171.28,38.85114056,269,No,0,62.46351013,463.4842399,Good
89938,February,25,Developer,11650.835,,6,7,3,4,30,12,6.78,3,Good,362.4,34.99431435,270,No,23.32579106,144.8695492,234.3949514,Good
89942,June,25,Developer,11650.835,1125.902917,6,7,3,-100,30,12,12.78,6,Good,362.4,36.40726333,274,No,23.32579106,50.49217912,298.7723215,Good
89943,July,25,Developer,11650.835,1125.902917,6,7,3,4,35,12,6.78,6,Good,362.4,39.29762194,275,No,23.32579106,80.26042552,279.0040751,Good
89944,August,26,Developer,11650.835,1125.902917,6,7,3,4,30,12,6.78,6,Good,362.4,30.51268102,276,No,23.32579106,57.38360502,291.8808956,Good
89945,January,34,Lawyer,15663.65,1246.304167,4,4,19,4,14,16,1.8,7,Standard,2000.62,30.91265423,65,NM,27.02678207,14.96394562,332.639689,Poor
89946,February,34,Lawyer,15663.65,1246.304167,4,4,19,4,14,,7.8,7,Standard,2000.62,31.76706436,66,Yes,27.02678207,135.1618698,252.4417648,Poor
89948,April,35,Lawyer,15663.65,1246.304167,4,4,19,4,14,16,10.8,7,Standard,2000.62,37.27746542,68,Yes,27.02678207,100.8809002,286.7227344,Poor
89950,June,35,_______,15663.65,,4,4,19,4,14,16,7.8,7,Standard,2000.62,26.49324527,70,Yes,27.02678207,17.92212698,329.6815076,Poor
89964,April,33,Musician,139711,,6,7,15,6,6,10,11.82,8,Standard,1090.56,23.78640777,160,Yes,560.708462,514.2598214,357.69005,Poor
89965,May,33,_______,139711,11526.58333,6,7,15,6,10,10,11.82,8,Standard,1090.56,33.1342839,161,Yes,560.708462,206.7604914,645.18938,Poor
89974,June,49,Architect,43508.74,3397.728333,0,3,1,2,8,,10.17,5,Good,54.17,29.52387306,334,No,68.82170474,198.486919,362.4642096,Poor
89975,July,49,Architect,43508.74,3397.728333,0,3,1,2,3,10,10.17,5,Good,54.17,42.21899972,335,No,68.82170474,72.18001289,458.7711157,Poor
89985,January,38,Entrepreneur,63023.18,5028.931667,3,4,5,4,13,10,5.08,2,Good,1307.67,27.78469684,357,No,157.7287378,213.7353286,381.4291003,Good
89988,April,38,Entrepreneur,63023.18,5028.931667,3,4,5,4,15,10,5.08,2,Good,1307.67,37.38262487,360,No,157.7287378,62.931596,532.2328329,Good
89989,May,38,Entrepreneur,63023.18,5028.931667,3,4,5,4,15,804,5.08,2,Good,1307.67,33.95622762,361,No,65105,595.4066057,39.75782325,Good
89991,July,38,Entrepreneur,63023.18,5028.931667,3,4,5,-100,15,13,4.08,2,Good,1307.67,24.93955709,363,No,157.7287378,402.1614525,223.0029764,Good
89992,August,38,Entrepreneur,63023.18,5028.931667,3,4,5,4,15,11,5.08,1566,Good,1307.67,30.5251934,364,No,157.7287378,434.2871167,200.8773122,Good
90009,January,29,Doctor,32300.64,2566.72,6,7,28,5,44,11,14.12,6,Standard,2092.65,32.37709901,164,Yes,102.6678937,34.84454324,359.1595631,Poor
90011,March,29,Doctor,32300.64,2566.72,6,7,28,5,45,9,14.12,6,Standard,2092.65,34.64849963,166,Yes,102.6678937,82.44084623,321.5632601,Poor
90012,April,29,Doctor,32300.64,2566.72,6,7,28,5,45,10,14.12,6,Standard,2092.65,26.58992321,167,Yes,102.6678937,176.7415543,267.262552,Poor
90013,May,29,Doctor,32300.64,2566.72,6,7,28,5,45,9,17.12,6,Standard,2092.65,38.12283908,168,Yes,102.6678937,127.0166699,316.9874364,Poor
90025,January,52,Musician,38104.04,3399.336667,5,4,7,-100,3,4,4.62,0,Good,735.58,36.36286798,197,No,62.90314247,170.9747563,396.0557679,Good
90026,February,52,Musician,38104.04,3399.336667,885,4,7,2,3,4,4.62,0,Good,735.58,31.35985185,198,No,62.90314247,117.3378965,409.6926277,Good
90027,March,52,Musician,38104.04,3399.336667,5,4,7,2,-2,4,5.62,0,Good,735.58,38.85810631,199,No,62.90314247,199.33632,367.6942042,Good
90028,April,52,Musician,38104.04,3399.336667,5,4,7,2,3,2,4.62,0,Good,735.58,28.7466537,200,No,62.90314247,109.2011201,417.8294041,Good
90029,May,52,Musician,38104.04,3399.336667,5,4,7,2,3,4,10.62,0,Good,735.58,31.61551621,201,No,62.90314247,46.11336841,480.9171558,Good
90030,June,52,Musician,38104.04,3399.336667,5,4,7,2,3,4,4.62,0,Good,735.58,35.20973445,202,No,62.90314247,138.141821,388.8887032,Good
90035,March,38,Mechanic,7895.62,834.9683333,6,6,28,6,22,15,23.42,6,Bad,4717.53,33.65668613,22,Yes,22.96367768,17.56150776,292.9716479,Poor
90037,May,38,Mechanic,7895.62,834.9683333,6,6,28,6,27,18,25.42,6,Bad,4717.53,35.01908693,24,Yes,22.96367768,60.85570044,269.6774552,Poor
90039,July,38,Mechanic,7895.62,,6,6,28,6,19,18,21.42,6,Bad,4717.53,24.09390384,26,Yes,22.96367768,67.73442692,272.7987287,Poor
90053,May,20,Media_Manager,15508.05,1166.3375,4,6,10,1,17,15,19.31,9,Standard,597.13,25.4015251,345,NM,6.750119488,127.6109767,272.2726538,Good
90057,January,16,Accountant,50050.83,4085.9025,9,10,20,5,25,16,12.45,8,Bad,3419.1,25.75010985,49,Yes,190.4450602,157.8745858,310.2706041,Poor
90058,February,17,Accountant,50050.83,4085.9025,9,10,20,5,25,16,17.45,8,Bad,3419.1,39.43928174,50,NM,190.4450602,225.9676395,252.1775504,Poor
90062,June,17,Accountant,50050.83,4085.9025,9,10,20,5,28,,15.45,8,Bad,3419.1,30.3863212,54,Yes,190.4450602,56.78944117,401.3557487,Poor
90063,July,17,Accountant,50050.83,4085.9025,9,10,20,5,30,14,17.45,8,Bad,3419.1,32.64859821,55,Yes,190.4450602,98.15371462,369.9914752,Poor
90064,August,17,Accountant,50050.83,,9,10,20,5,25,16,17.45,8,Bad,3419.1,26.29881098,56,NM,190.4450602,93.05201407,365.0931758,Poor
90068,April,34,Architect,15362.78,1441.231667,9,6,26,-100,57,23,17.12,7,Bad,3773.56,30.94499013,35,Yes,45.75494995,31.50221746,306.8659993,Poor
90069,May,35,Architect,15362.78,1441.231667,9,6,26,6,57,24,18.12,7,Bad,3773.56,31.63015756,36,Yes,45.75494995,117.3502761,261.0179406,Poor
90070,June,35,Architect,15362.78,1441.231667,9,6,26,6,57,26,17.12,7,Bad,3773.56,40.08422953,37,NM,45.75494995,90.66495672,297.70326,Poor
90071,July,35,Architect,15362.78,1441.231667,9,6,26,6,57,23,17.12,7,Bad,3773.56,23.16434421,38,Yes,45.75494995,166.0379282,222.3302885,Poor
90073,January,36,Engineer,37921.54,2942.128333,8,5,18,6,53,22,6.88,12,Bad,1752.99,31.60598771,220,Yes,137.7747993,142.5325723,303.9054618,Poor
90075,March,36,Engineer,37921.54,2942.128333,8,5,18,6,53,22,6.88,13,Bad,1752.99,30.30841676,222,Yes,43723,250.9450327,185.4930013,Poor
90076,April,36,Engineer,37921.54,,8,5,18,6,53,22,6.88,13,Bad,1752.99,25.81623513,223,Yes,137.7747993,55.08546328,361.3525708,Poor
90078,June,36,Engineer,37921.54,2942.128333,8,5,18,6,53,19,6.88,13,Bad,1752.99,34.08702134,225,Yes,137.7747993,114.2038854,292.2341486,Poor
90079,July,36,Engineer,37921.54,2942.128333,8,5,18,-100,53,22,6.88,13,Bad,1752.99,38.65168352,226,Yes,137.7747993,,155.4853636,Poor
90080,August,36,Engineer,37921.54,2942.128333,8,5,18,6,53,24,6.88,13,Bad,1752.99,35.18454346,227,NM,137.7747993,70.95966579,325.4783683,Poor
90104,August,15,Accountant,20883.55,,10,9,20,5,38,,18.86,15,Bad,2803.61,36.01390957,87,Yes,76.52833196,172.4947069,206.4065445,Good
90116,April,38,_______,20367.72,1526.31,10,8,34,3,20,12,13.55,11,Standard,2108.15,24.96253955,76,Yes,36.59172018,58.61802325,337.4212566,Poor
90118,June,38,Mechanic,20367.72,,10,424,34,3,20,11,13.55,11,Standard,2108.15,37.54376516,78,Yes,36.59172018,167.3069535,238.7323263,Poor
90119,July,38,Mechanic,20367.72,1526.31,10,8,34,3,20,12,13.55,11,Standard,2108.15,25.70693355,79,Yes,36.59172018,133.1606463,272.8786335,Poor
90120,August,38,Mechanic,20367.72,1526.31,10,8,34,3,20,12,20.55,11,Standard,2108.15,36.72377244,80,Yes,36.59172018,141.9262582,244.1130216,Poor
90121,January,51,Scientist,113368.23,9265.3525,2,1,9,0,2,11,6.51,1,Good,488.13,34.06035626,331,No,0,128.2467487,1038.288501,Good
90122,February,51,Scientist,113368.23,9265.3525,2,1,9,0,-2,11,7.51,1,Good,488.13,36.45458468,332,No,0,361.9640445,844.5712055,Good
90123,March,51,Scientist,113368.23,9265.3525,2,1,9,0,2,,6.51,1,Good,488.13,29.63857953,333,No,0,62.68160936,1103.853641,Good
90126,June,52,Scientist,113368.23,,2,1,9,0,2,11,6.51,1,Good,488.13,37.46473297,336,No,0,290.1902644,916.3449856,Good
90130,February,33,Accountant,30548.74,2727.728333,7,5,33,-100,51,20,11.95,12,Bad,2051.86,32.99123568,77,NM,47.15733072,150.8723296,334.743173,Poor
90133,May,34,Accountant,30548.74,2727.728333,7,5,33,2,49,21,11.95,12,Bad,2051.86,32.96103485,80,NM,47.15733072,146.3691501,369.2463525,Poor
90134,June,34,Accountant,30548.74,,7,5,33,2,49,18,11.95,12,Bad,2051.86,39.75048686,81,Yes,47.15733072,253.864168,241.7513346,Poor
90136,August,34,Accountant,30548.74,2727.728333,7,5,33,2,49,21,14.95,12,Bad,2051.86,39.5703451,83,Yes,47.15733072,199.3656077,316.249895,Poor
90146,February,16,Media_Manager,69803.6,5801.966667,8,5,23,6,16,13,2.8,12,Standard,2693.61,30.19792934,196,Yes,223.5612695,134.9415925,471.6938047,Poor
90152,August,17,Media_Manager,69803.6,5801.966667,8,5,23,6,16,13,9.8,12,Standard,2693.61,33.25677905,202,Yes,223.5612695,103.8766916,492.7587056,Poor
90161,January,22,Journalist,20622.28,,7,6,21,-100,27,14,13.22,11,Standard,2528.49,24.25096069,118,NM,32.64009774,183.19477,222.1174656,Poor
90163,March,22,Journalist,20622.28,1479.523333,7,6,21,3,26,15,8.22,11,Standard,2528.49,30.32228427,120,NM,32.64009774,75.40963857,329.902597,Poor
90166,June,22,Journalist,20622.28,,7,6,21,3,27,15,15.22,11,Standard,2528.49,38.96523046,123,Yes,32.64009774,,292.6389493,Poor
90167,July,22,Journalist,20622.28,1479.523333,7,6,21,3,27,18,13.22,11,Standard,2528.49,28.12130117,124,Yes,32.64009774,192.7342265,212.5780091,Poor
90188,April,22,Mechanic,87692.85,7141.7375,4,6,10,4,20,5,6.21,0,Good,1352.22,32.85657662,287,NM,188.4109291,896.4480456,,Poor
90189,May,22,Mechanic,87692.85,7141.7375,4,6,10,4,21,5,6.21,0,Good,1352.22,39.18419203,288,No,188.4109291,516.6916273,299.0711936,Poor
90192,August,23,Mechanic,87692.85,,4,6,10,4,25,,6.21,,Good,1352.22,36.18965692,291,NM,188.4109291,121.3787112,644.3841098,Poor
90197,May,35,_______,11810.515,,8,4,17,2,25,13,11.6,6,Standard,619.5,33.58895735,397,Yes,16.71425537,85.17210918,289.3345938,Poor
90200,August,35,Manager,11810.515,1012.209583,8,4,17,2,25,13,11.6,6,Standard,619.5,31.11195131,400,Yes,16.71425537,18.89757474,315.6091282,Poor
90217,January,38,Manager,65214.96,5403.58,2,1,12,0,-1,7,10.82,2,Good,341.02,29.60679591,307,No,0,286.7535559,543.6044441,Good
90222,June,38,Manager,65214.96,5403.58,2,1,12,0,-4,7,10.82,2,Good,341.02,32.15291389,312,No,0,530.8221065,289.5358935,Good
90223,July,38,Manager,65214.96,,2,1,12,0,3,7,10.82,2,Good,341.02,37.61622603,313,No,411.917836,160.5731287,629.7848713,Good
90224,August,38,Manager,65214.96,,2,1,12,0,3,,11.82,2,Good,341.02,37.93989955,314,No,411.917836,149.591209,640.766791,Good
90233,January,43,Engineer,20313.63,1841.8025,9,5,30,7,52,23,8.73,11,Bad,4005.23,28.09190012,127,Yes,97.49822751,84.38835368,292.2936688,Poor
90235,March,44,Engineer,20313.63,,9,5,30,7,52,23,8.73,11,Bad,4005.23,32.8216765,129,Yes,97.49822751,180.1784615,196.503561,Poor
90236,April,-500,Engineer,20313.63,1841.8025,9,5,30,7,52,27,8.73,11,Bad,4005.23,36.41338674,130,Yes,97.49822751,123.4585496,243.2234729,Poor
90237,May,44,Engineer,20313.63,,1011,5,749,7,57,,8.73,11,Bad,4005.23,29.03565054,131,Yes,97.49822751,225.2619286,151.4200939,Poor
90239,July,44,Engineer,20313.63,1841.8025,9,5,30,7,52,23,8.73,11,Bad,4005.23,34.50345731,133,Yes,97.49822751,122.6345763,244.0474462,Poor
90241,January,20,Doctor,44454.07,,0,4,6,0,11,7,12.51,3,Good,576.84,38.14024961,340,No,0,56.18828621,551.6622971,Good
90242,February,20,Doctor,44454.07,3678.505833,1382,4,6,0,11,9,11.51,3,Good,576.84,38.35386392,341,No,0,33.1382737,574.7123096,Good
90273,January,23,Engineer,42936.48,3532.04,8,5,18,8,24,17,26.79,8,Bad,3542.14,38.15535598,21,Yes,174.6334446,296.2375185,172.3330369,Poor
90275,March,23,Engineer,42936.48,3532.04,8,5,18,8,24,3926,26.79,8,Bad,3542.14,35.75996785,23,Yes,174.6334446,38.12402878,380.4465267,Poor
90289,January,55,Teacher,10394.805,1038.23375,7,4,8,1,25,,1.82,3,Good,139.11,36.26182066,236,No,5.24927327,55.86012659,302.7139751,Good
90291,March,55,Teacher,10394.805,,7,4,8,1,17,,-1.18,3,Good,139.11,31.02673366,238,No,5.24927327,65.74703298,322.8270688,Good
90293,May,55,_______,10394.805,1038.23375,7,4,8,1,23,15,1.82,3,Good,139.11,33.35241858,240,No,5.24927327,118.4351903,270.1389115,Good
90295,July,55,Teacher,10394.805,1038.23375,7,4,8,1,25,17,1.82,3,Good,139.11,27.50647406,242,No,5.24927327,26.28783193,342.2862698,Good
